IP 地址,已发送,已接收,丢包率,平均延迟,下载速度(MB/s),地区码
104.29.141.251,4,3,0.25,358.06,0.00,N/A
172.66.44.173,4,2,0.50,156.40,0.00,N/A
104.16.101.159,4,2,0.50,157.04,0.00,N/A
104.16.118.87,4,2,0.50,159.59,0.00,N/A
172.65.198.160,4,2,0.50,163.82,0.00,N/A
104.19.248.33,4,2,0.50,164.65,0.00,N/A
172.65.228.115,4,2,0.50,164.73,0.00,N/A
172.65.194.175,4,2,0.50,164.83,0.00,N/A
162.159.193.156,4,2,0.50,165.24,0.00,N/A
104.16.87.185,4,2,0.50,167.75,0.00,N/A
104.16.80.107,4,2,0.50,169.28,0.00,N/A
104.16.140.20,4,2,0.50,170.83,0.00,N/A
104.17.85.197,4,2,0.50,172.06,0.00,N/A
172.66.43.51,4,2,0.50,174.48,0.00,N/A
104.21.228.78,4,2,0.50,174.62,0.00,N/A
172.66.47.250,4,2,0.50,174.89,0.00,N/A
172.64.67.249,4,2,0.50,175.20,0.00,N/A
172.67.133.47,4,2,0.50,175.49,0.00,N/A
104.19.209.25,4,2,0.50,175.50,0.00,N/A
172.65.240.181,4,2,0.50,176.62,0.00,N/A
104.19.246.171,4,2,0.50,177.28,0.00,N/A
104.16.65.249,4,2,0.50,177.42,0.00,N/A
104.16.185.156,4,2,0.50,178.36,0.00,N/A
104.16.28.214,4,2,0.50,178.57,0.00,N/A
104.19.129.28,4,2,0.50,178.88,0.00,N/A
172.65.39.16,4,2,0.50,179.30,0.00,N/A
104.16.33.120,4,2,0.50,179.44,0.00,N/A
104.19.247.153,4,2,0.50,180.69,0.00,N/A
104.17.19.16,4,2,0.50,180.74,0.00,N/A
172.67.150.82,4,2,0.50,181.60,0.00,N/A
104.24.191.60,4,2,0.50,183.61,0.00,N/A
104.21.100.249,4,2,0.50,185.46,0.00,N/A
104.17.169.70,4,2,0.50,187.73,0.00,N/A
104.16.153.148,4,2,0.50,188.63,0.00,N/A
172.65.211.45,4,2,0.50,188.66,0.00,N/A
104.24.170.143,4,2,0.50,189.03,0.00,N/A
104.16.34.114,4,2,0.50,189.57,0.00,N/A
104.17.142.152,4,2,0.50,189.85,0.00,N/A
104.21.66.73,4,2,0.50,189.86,0.00,N/A
104.17.128.23,4,2,0.50,190.94,0.00,N/A
172.65.13.249,4,2,0.50,191.25,0.00,N/A
172.67.93.232,4,2,0.50,191.89,0.00,N/A
172.67.163.7,4,2,0.50,192.42,0.00,N/A
104.16.160.24,4,2,0.50,192.50,0.00,N/A
104.21.84.2,4,2,0.50,192.73,0.00,N/A
104.24.39.91,4,2,0.50,194.29,0.00,N/A
172.65.135.187,4,2,0.50,195.59,0.00,N/A
104.17.11.180,4,2,0.50,196.10,0.00,N/A
172.66.150.175,4,2,0.50,197.37,0.00,N/A
172.67.167.163,4,2,0.50,197.51,0.00,N/A
104.17.177.79,4,2,0.50,197.61,0.00,N/A
104.25.201.163,4,2,0.50,197.84,0.00,N/A
104.19.148.227,4,2,0.50,198.82,0.00,N/A
104.25.239.75,4,2,0.50,199.06,0.00,N/A
172.67.161.80,4,2,0.50,199.21,0.00,N/A
104.24.164.216,4,2,0.50,201.44,0.00,N/A
104.16.206.19,4,2,0.50,203.04,0.00,N/A
172.67.130.66,4,2,0.50,203.48,0.00,N/A
104.17.86.115,4,2,0.50,203.57,0.00,N/A
172.67.227.1,4,2,0.50,204.07,0.00,N/A
104.24.71.59,4,2,0.50,204.66,0.00,N/A
104.17.136.161,4,2,0.50,205.29,0.00,N/A
104.21.64.172,4,2,0.50,205.47,0.00,N/A
104.17.112.216,4,2,0.50,205.81,0.00,N/A
172.67.220.61,4,2,0.50,206.21,0.00,N/A
172.67.241.76,4,2,0.50,207.02,0.00,N/A
104.18.50.97,4,2,0.50,207.25,0.00,N/A
172.67.70.143,4,2,0.50,207.41,0.00,N/A
172.67.195.226,4,2,0.50,207.79,0.00,N/A
172.65.99.96,4,2,0.50,208.47,0.00,N/A
104.21.206.87,4,2,0.50,208.62,0.00,N/A
104.24.210.45,4,2,0.50,208.64,0.00,N/A
104.21.21.235,4,2,0.50,208.72,0.00,N/A
172.65.174.12,4,2,0.50,208.86,0.00,N/A
172.65.188.27,4,2,0.50,209.19,0.00,N/A
104.27.39.181,4,2,0.50,209.41,0.00,N/A
104.24.238.39,4,2,0.50,209.43,0.00,N/A
172.65.53.221,4,2,0.50,209.46,0.00,N/A
104.18.245.216,4,2,0.50,211.21,0.00,N/A
172.65.185.201,4,2,0.50,212.66,0.00,N/A
172.65.94.205,4,2,0.50,213.39,0.00,N/A
172.67.177.176,4,2,0.50,213.97,0.00,N/A
104.21.209.43,4,2,0.50,213.99,0.00,N/A
104.24.195.136,4,2,0.50,214.16,0.00,N/A
104.17.17.174,4,2,0.50,214.51,0.00,N/A
104.16.187.164,4,2,0.50,214.64,0.00,N/A
104.16.191.48,4,2,0.50,214.87,0.00,N/A
172.65.112.236,4,2,0.50,214.95,0.00,N/A
172.65.186.30,4,2,0.50,216.52,0.00,N/A
172.65.96.153,4,2,0.50,216.63,0.00,N/A
104.24.169.230,4,2,0.50,217.33,0.00,N/A
104.19.126.97,4,2,0.50,217.49,0.00,N/A
172.65.52.225,4,2,0.50,217.72,0.00,N/A
104.17.68.154,4,2,0.50,217.99,0.00,N/A
104.25.125.167,4,2,0.50,218.44,0.00,N/A
172.67.209.180,4,2,0.50,218.56,0.00,N/A
104.21.51.18,4,2,0.50,218.86,0.00,N/A
104.17.52.161,4,2,0.50,220.56,0.00,N/A
104.18.82.232,4,2,0.50,220.96,0.00,N/A
104.19.166.3,4,2,0.50,221.12,0.00,N/A
104.25.203.72,4,2,0.50,221.31,0.00,N/A
104.19.157.52,4,2,0.50,221.75,0.00,N/A
104.20.2.31,4,2,0.50,221.82,0.00,N/A
104.27.111.189,4,2,0.50,222.10,0.00,N/A
172.65.166.174,4,2,0.50,222.66,0.00,N/A
104.17.197.45,4,2,0.50,222.99,0.00,N/A
104.18.115.171,4,2,0.50,226.21,0.00,N/A
172.66.147.52,4,2,0.50,226.35,0.00,N/A
104.27.117.162,4,2,0.50,226.76,0.00,N/A
172.67.200.205,4,2,0.50,227.90,0.00,N/A
104.27.9.153,4,2,0.50,228.70,0.00,N/A
172.66.144.165,4,2,0.50,229.30,0.00,N/A
172.65.181.174,4,2,0.50,229.32,0.00,N/A
104.20.0.242,4,2,0.50,229.56,0.00,N/A
104.29.152.178,4,2,0.50,229.70,0.00,N/A
104.17.73.72,4,2,0.50,230.00,0.00,N/A
172.65.134.110,4,2,0.50,230.67,0.00,N/A
104.25.63.208,4,2,0.50,231.10,0.00,N/A
104.27.17.123,4,2,0.50,231.97,0.00,N/A
172.65.180.34,4,2,0.50,232.24,0.00,N/A
172.65.114.124,4,2,0.50,232.96,0.00,N/A
104.27.193.110,4,2,0.50,233.75,0.00,N/A
104.27.114.147,4,2,0.50,233.76,0.00,N/A
172.66.161.245,4,2,0.50,233.82,0.00,N/A
172.65.108.247,4,2,0.50,234.07,0.00,N/A
172.67.112.47,4,2,0.50,234.26,0.00,N/A
104.25.71.12,4,2,0.50,234.83,0.00,N/A
104.17.158.72,4,2,0.50,235.44,0.00,N/A
104.25.3.119,4,2,0.50,236.04,0.00,N/A
104.25.28.98,4,2,0.50,237.22,0.00,N/A
162.159.160.44,4,2,0.50,237.45,0.00,N/A
104.24.26.69,4,2,0.50,237.52,0.00,N/A
104.25.189.72,4,2,0.50,238.36,0.00,N/A
172.65.150.235,4,2,0.50,241.31,0.00,N/A
104.17.94.170,4,2,0.50,242.54,0.00,N/A
104.18.167.82,4,2,0.50,242.81,0.00,N/A
104.25.242.103,4,2,0.50,244.05,0.00,N/A
104.18.54.213,4,2,0.50,244.16,0.00,N/A
104.27.118.204,4,2,0.50,244.84,0.00,N/A
104.18.166.207,4,2,0.50,245.15,0.00,N/A
104.18.31.162,4,2,0.50,245.52,0.00,N/A
172.66.204.130,4,2,0.50,245.63,0.00,N/A
104.20.38.12,4,2,0.50,245.91,0.00,N/A
172.67.115.81,4,2,0.50,246.24,0.00,N/A
172.65.175.107,4,2,0.50,247.22,0.00,N/A
104.24.59.121,4,2,0.50,248.59,0.00,N/A
172.66.141.232,4,2,0.50,249.06,0.00,N/A
172.65.78.244,4,2,0.50,250.69,0.00,N/A
104.27.27.121,4,2,0.50,251.23,0.00,N/A
104.27.29.23,4,2,0.50,251.35,0.00,N/A
104.19.3.80,4,2,0.50,251.54,0.00,N/A
104.27.81.32,4,2,0.50,251.58,0.00,N/A
104.27.48.146,4,2,0.50,252.46,0.00,N/A
172.65.111.157,4,2,0.50,252.69,0.00,N/A
172.65.160.113,4,2,0.50,252.93,0.00,N/A
172.66.138.107,4,2,0.50,253.06,0.00,N/A
104.17.217.182,4,2,0.50,253.22,0.00,N/A
104.17.242.93,4,2,0.50,253.22,0.00,N/A
104.27.69.215,4,2,0.50,253.68,0.00,N/A
172.65.138.4,4,2,0.50,254.12,0.00,N/A
172.65.64.104,4,2,0.50,254.96,0.00,N/A
172.67.118.88,4,2,0.50,255.42,0.00,N/A
172.65.113.174,4,2,0.50,256.24,0.00,N/A
162.159.143.99,4,2,0.50,257.63,0.00,N/A
104.25.42.167,4,2,0.50,258.02,0.00,N/A
104.25.144.166,4,2,0.50,262.41,0.00,N/A
104.25.152.1,4,2,0.50,262.62,0.00,N/A
104.20.19.28,4,2,0.50,262.98,0.00,N/A
104.24.216.116,4,2,0.50,264.14,0.00,N/A
104.17.161.120,4,2,0.50,266.62,0.00,N/A
104.24.215.201,4,2,0.50,266.70,0.00,N/A
104.24.206.131,4,2,0.50,269.87,0.00,N/A
104.18.149.100,4,2,0.50,277.46,0.00,N/A
104.20.31.4,4,2,0.50,285.25,0.00,N/A
172.65.250.7,4,1,0.75,165.85,0.00,N/A
172.65.20.107,4,1,0.75,179.30,0.00,N/A
104.21.88.33,4,1,0.75,184.04,0.00,N/A
104.21.90.208,4,1,0.75,184.41,0.00,N/A
172.65.226.93,4,1,0.75,188.66,0.00,N/A
172.65.222.212,4,1,0.75,191.30,0.00,N/A
172.65.152.12,4,1,0.75,210.23,0.00,N/A
172.65.117.70,4,1,0.75,213.41,0.00,N/A
172.65.91.145,4,1,0.75,213.52,0.00,N/A
172.67.90.145,4,1,0.75,216.64,0.00,N/A
172.65.97.116,4,1,0.75,218.06,0.00,N/A
104.20.34.226,4,1,0.75,228.92,0.00,N/A
172.67.198.248,4,1,0.75,229.25,0.00,N/A
104.18.154.99,4,1,0.75,232.41,0.00,N/A
172.67.247.218,4,1,0.75,234.99,0.00,N/A
104.25.251.110,4,1,0.75,241.52,0.00,N/A
104.17.139.161,4,1,0.75,242.32,0.00,N/A
172.67.107.87,4,1,0.75,245.75,0.00,N/A
104.24.6.97,4,1,0.75,250.66,0.00,N/A
162.159.137.42,4,1,0.75,251.25,0.00,N/A
104.25.47.62,4,1,0.75,253.18,0.00,N/A
104.18.19.181,4,1,0.75,254.00,0.00,N/A
172.66.145.172,4,1,0.75,254.87,0.00,N/A
104.25.183.146,4,1,0.75,255.48,0.00,N/A
104.25.41.100,4,1,0.75,268.89,0.00,N/A
104.17.1.145,4,1,0.75,280.14,0.00,N/A
104.19.55.136,4,1,0.75,286.57,0.00,N/A
